Ativo;Data;Value;Daily return;Monthly Return;Vol EWMA 97%
IMA-B 5<BraNa>;2019-08-22;6201.723794;-0.053807805216;0.15145172656;1.9978146134
IMA-B 5<BraNa>;2019-08-23;6194.531572;-0.11597133698;-0.0098398241789;2.0214896059
IMA-B 5<BraNa>;2019-08-26;6183.867879;-0.17214688269;-0.058461166464;2.0837689844
IMA-B 5<BraNa>;2019-08-27;6176.188471;-0.12418454207;-0.18257310885;2.1106043778
IMA-B 5<BraNa>;2019-08-28;6167.352596;-0.14306355833;-0.32537547158;2.1449037172
IMA-B 5<BraNa>;2019-08-29;6169.933256;0.041843886174;-0.29495695135;2.1095917594
IMA-B 5<BraNa>;2019-08-30;6183.096873;0.21335104375;-0.062904042079;2.1229907283
IMA-B 5<BraNa>;2019-09-02;6176.606159;-0.1049751303;-0.23991668822;2.1305771438
IMA-B 5<BraNa>;2019-09-03;6185.749762;0.14803603735;-0.0922358141;2.1175822121
IMA-B 5<BraNa>;2019-09-04;6199.107417;0.21594237587;0.12350738561;2.1260032507
IMA-B 5<BraNa>;2019-09-05;6201.154074;0.0330153498;0.44818811239;2.0906849167
IMA-B 5<BraNa>;2019-09-06;6204.482596;0.053675847448;0.24964890526;2.0603317219
IMA-B 5<BraNa>;2019-09-09;6210.182655;0.091870013421;0.1628025404;2.032704168
IMA-B 5<BraNa>;2019-09-10;6207.617664;-0.041302988029;0.12143231015;2.014391443
IMA-B 5<BraNa>;2019-09-11;6213.425145;0.093554102568;0.2151000177;1.9870744457
IMA-B 5<BraNa>;2019-09-12;6220.017582;0.10609988603;0.40173109737;1.9632608417
IMA-B 5<BraNa>;2019-09-13;6214.156762;-0.094225135672;0.28725544526;1.9721539699
IMA-B 5<BraNa>;2019-09-16;6231.387362;0.27727977686;0.48350796733;2.0443820352
IMA-B 5<BraNa>;2019-09-17;6243.051661;0.18718622869;0.67159925638;2.049129415
IMA-B 5<BraNa>;2019-09-18;6247.807801;0.076182935118;0.74829383557;2.0196276219
IMA-B 5<BraNa>;2019-09-19;6274.738823;0.43104754259;1.2504352842;2.2484745228
IMA-B 5<BraNa>;2019-09-20;6288.592631;0.22078700622;1.4646714519;2.2621892581
IMA-B 5<BraNa>;2019-09-23;6283.112448;-0.087144824283;1.4299850598;2.2612268684
IMA-B 5<BraNa>;2019-09-24;6277.466984;-0.089851392113;1.3388488062;2.2599725873
IMA-B 5<BraNa>;2019-09-25;6281.888824;0.070439876799;1.4102317664;2.2265562825
IMA-B 5<BraNa>;2019-09-26;6286.517046;0.073675643216;1.6599508432;2.1938812384
IMA-B 5<BraNa>;2019-09-27;6289.377741;0.045505245362;1.8326718904;2.160849933
IMA-B 5<BraNa>;2019-09-30;6290.647703;0.020192172451;1.7394330416;2.1297709358
IMA-B 5<BraNa>;2019-10-01;6290.877198;0.003648193524;1.743144693;2.1012292753
IMA-B 5<BraNa>;2019-10-02;6290.89547;0.00029045222618;1.8503577541;2.0737373138
IMA-B 5<BraNa>;2019-10-03;6296.461068;0.088470680021;1.7897799014;2.0451240605
IMA-B 5<BraNa>;2019-10-04;6295.189751;-0.020190976829;1.5499382012;2.0235647404
IMA-B 5<BraNa>;2019-10-07;6290.028245;-0.081991269508;1.3787716813;2.0259744893
IMA-B 5<BraNa>;2019-10-08;6291.768006;0.027659033185;1.4068120692;1.9964928647
IMA-B 5<BraNa>;2019-10-09;6299.063733;0.11595670712;1.4312151983;1.9742127046
IMA-B 5<BraNa>;2019-10-10;6311.315406;0.19449990541;1.6704917669;1.9842720212
IMA-B 5<BraNa>;2019-10-11;6324.2255;0.20455472695;1.783241166;1.9993174805
IMA-B 5<BraNa>;2019-10-14;6339.617061;0.24337463929;2.0189432582;2.0376739982
IMA-B 5<BraNa>;2019-10-15;6336.404081;-0.050680979075;1.967239059;2.0271633608
IMA-B 5<BraNa>;2019-10-16;6357.028476;0.32549052648;2.0162622975;2.1315050372
IMA-B 5<BraNa>;2019-10-17;6369.579911;0.19744185593;2.0267051576;2.1349814531
IMA-B 5<BraNa>;2019-10-18;6369.675355;0.0014984347217;1.9505650283;2.1055739733
IMA-B 5<BraNa>;2019-10-21;6369.609274;-0.0010374312296;1.2883111971;2.0790029134
IMA-B 5<BraNa>;2019-10-22;6360.420402;-0.14426115649;1.142191508;2.1201500506
IMA-B 5<BraNa>;2019-10-23;6369.775641;0.14708523049;1.3793035492;2.1031946069
IMA-B 5<BraNa>;2019-10-24;6369.380552;-0.0062025575971;1.46418242;2.0782888432
IMA-B 5<BraNa>;2019-10-25;6379.960186;0.16610145849;1.5611763396;2.069357636
IMA-B 5<BraNa>;2019-10-28;6388.119495;0.12788965396;1.5699765234;2.0468488565
IMA-B 5<BraNa>;2019-10-29;6398.248722;0.15856351802;1.7310294514;2.0351739096
IMA-B 5<BraNa>;2019-10-30;6406.952097;0.13602745657;1.8488460884;2.0159373289
IMA-B 5<BraNa>;2019-10-31;6394.57157;-0.19323582901;1.6520376264;2.1016000831
IMA-B 5<BraNa>;2019-11-01;6399.224832;0.072768940663;1.7222977112;2.0700818427
IMA-B 5<BraNa>;2019-11-04;6395.276361;-0.061702332641;1.5898902808;2.0644647661
IMA-B 5<BraNa>;2019-11-05;6393.123537;-0.033662720489;1.5556923599;2.0479982091
IMA-B 5<BraNa>;2019-11-06;6392.394078;-0.011410056322;1.5441047983;2.025046872
IMA-B 5<BraNa>;2019-11-07;6389.557384;-0.044376081405;1.5823321473;2.0122718641
IMA-B 5<BraNa>;2019-11-08;6386.89376;-0.04168714413;1.5119081618;1.9985840873
IMA-B 5<BraNa>;2019-11-11;6395.916759;0.14127366667;1.1335974499;1.983639035
IMA-B 5<BraNa>;2019-11-12;6391.334175;-0.071648587254;1.0611366561;1.9826746192
IMA-B 5<BraNa>;2019-11-13;6388.759587;-0.040282481405;1.0204267226;1.968365602
IMA-B 5<BraNa>;2019-11-14;6392.204033;0.053914159071;0.82949760999;1.9388003547
IMA-B 5<BraNa>;2019-11-18;6392.489789;0.004470382919;0.35817263397;1.9137532568
IMA-B 5<BraNa>;2019-11-19;6389.951362;-0.039709519842;0.31832088553;1.9010290856
IMA-B 5<BraNa>;2019-11-20;6391.57065;0.0253411632;0.3437427149;1.8730829059
IMA-B 5<BraNa>;2019-11-21;6378.940482;-0.1976066399;0.14649576751;1.9645095949
IMA-B 5<BraNa>;2019-11-22;6388.834381;0.15510254452;0.4467311468;1.9575149926
IMA-B 5<BraNa>;2019-11-25;6386.202541;-0.041194368805;0.097843165531;1.9412556812
IMA-B 5<BraNa>;2019-11-26;6379.03822;-0.11218436857;-0.014450967864;1.9594473129
IMA-B 5<BraNa>;2019-11-27;6374.265153;-0.074824242165;-0.089264397138;1.9582605167
IMA-B 5<BraNa>;2019-11-28;6379.445534;0.081270246483;-0.13578269791;1.9327880139
IMA-B 5<BraNa>;2019-11-29;6376.529891;-0.045703705473;-0.33944962042;1.9196330711
IMA-B 5<BraNa>;2019-12-02;6370.438737;-0.095524589506;-0.44983721864;1.92782052
IMA-B 5<BraNa>;2019-12-03;6382.404266;0.18782896277;-0.26285318054;1.9405311076
IMA-B 5<BraNa>;2019-12-04;6397.462823;0.23593862716;0.034188702375;1.9818101364
IMA-B 5<BraNa>;2019-12-05;6403.150245;0.088901212257;0.15683582442;1.954691579
IMA-B 5<BraNa>;2019-12-06;6415.019892;0.18537198939;0.35394898568;1.962785347
IMA-B 5<BraNa>;2019-12-09;6414.856495;-0.0025471003937;0.43781431232;1.9380209617
IMA-B 5<BraNa>;2019-12-10;6417.66656;0.043805578571;0.48181167804;1.9086455751
IMA-B 5<BraNa>;2019-12-11;6418.438852;0.012033844177;0.35213236588;1.8823695821
IMA-B 5<BraNa>;2019-12-12;6424.270761;0.09086179889;0.51533193382;1.8578993893
IMA-B 5<BraNa>;2019-12-13;6432.455278;0.12739993854;0.68394639693;1.8423832759
IMA-B 5<BraNa>;2019-12-16;6432.406045;-0.00076538435678;0.62892254045;1.8191776593
IMA-B 5<BraNa>;2019-12-17;6415.092895;-0.26915511671;0.35807464665;1.990927772
IMA-B 5<BraNa>;2019-12-18;6417.456232;0.036840261419;0.39055898123;1.9610900073
IMA-B 5<BraNa>;2019-12-19;6401.711379;-0.24534414306;0.1840392255;2.0891392858
IMA-B 5<BraNa>;2019-12-20;6415.301558;0.21228978003;0.3712844511;2.1083706895
IMA-B 5<BraNa>;2019-12-23;6423.926009;0.13443562893;0.5492649505;2.0918822039
IMA-B 5<BraNa>;2019-12-24;6427.651602;0.057995577663;0.60757907759;2.0589773721
IMA-B 5<BraNa>;2019-12-26;6435.943847;0.12900893689;0.89207220644;2.0407514048
IMA-B 5<BraNa>;2019-12-27;6440.415479;0.06947904003;1.0377717967;2.0113639721
IMA-B 5<BraNa>;2019-12-30;6451.55929;0.17302938049;1.1766493733;2.0119213389
IMA-B 5<BraNa>;2019-12-31;6455.29161;0.057851440761;1.2351815227;1.9819629466
IMA-B 5<BraNa>;2020-01-02;6452.516342;-0.04299213997;1.2884136931;1.9681462599
IMA-B 5<BraNa>;2020-01-03;6453.933792;0.02196739897;1.1207301046;1.9409256406
IMA-B 5<BraNa>;2020-01-06;6451.262985;-0.041382621657;0.56497241803;1.9271712341
IMA-B 5<BraNa>;2020-01-07;6455.27587;0.062203091329;0.62752693957;1.8979197111
IMA-B 5<BraNa>;2020-01-08;6459.91789;0.071910482075;0.69988867926;1.8698125574
IMA-B 5<BraNa>;2020-01-09;6461.403731;0.023000927104;0.7256161698;1.8421829451
IMA-B 5<BraNa>;2020-01-10;6463.678124;0.035199673221;0.71695161423;1.8137550985
IMA-B 5<BraNa>;2020-01-13;6456.682846;-0.10822441754;0.37664572792;1.8363273625
IMA-B 5<BraNa>;2020-01-14;6465.37826;0.13467308527;0.51182605366;1.8250934187
IMA-B 5<BraNa>;2020-01-15;6479.015252;0.21092334355;0.72382895778;1.8541434876
IMA-B 5<BraNa>;2020-01-16;6472.230002;-0.10472656313;0.61911447629;1.8728146394
IMA-B 5<BraNa>;2020-01-17;6479.958402;0.11940861186;1.0111390133;1.8551230855
IMA-B 5<BraNa>;2020-01-20;6476.38022;-0.055219212481;0.95207780105;1.848426242
IMA-B 5<BraNa>;2020-01-21;6473.787032;-0.040040700424;0.91165588201;1.8358749757
IMA-B 5<BraNa>;2020-01-22;6486.582859;0.19765597699;1.1111138012;1.8552729882
IMA-B 5<BraNa>;2020-01-23;6489.259677;0.041266997687;1.017036434;1.8276044755
IMA-B 5<BraNa>;2020-01-24;6489.940489;0.010491366265;0.96907690186;1.8027403773
IMA-B 5<BraNa>;2020-01-27;6492.636928;0.041547977162;0.81083975365;1.7757781099
IMA-B 5<BraNa>;2020-01-28;6491.546352;-0.01679711977;0.79390643623;1.7576500312
IMA-B 5<BraNa>;2020-01-29;6494.561155;0.046441985251;0.84071712736;1.7306559686
IMA-B 5<BraNa>;2020-01-30;6491.809504;-0.042368543927;0.62388350161;1.7202574704
IMA-B 5<BraNa>;2020-01-31;6491.214847;-0.0091601117674;0.55649286151;1.6998786681
IMA-B 5<BraNa>;2020-02-03;6495.417485;0.064743474104;0.64276601424;1.673698388
IMA-B 5<BraNa>;2020-02-04;6498.13664;0.041862667058;0.6848977604;1.648726712
IMA-B 5<BraNa>;2020-02-05;6502.075221;0.060610929359;0.74592381261;1.6243818248
IMA-B 5<BraNa>;2020-02-06;6490.320459;-0.18078477415;0.60542368356;1.7129122909
IMA-B 5<BraNa>;2020-02-07;6484.250076;-0.093529788501;0.44884535655;1.7261937362
IMA-B 5<BraNa>;2020-02-10;6489.302752;0.07792228771;0.39644034732;1.7030590633
IMA-B 5<BraNa>;2020-02-11;6497.141802;0.12079957268;0.51771881826;1.6924212396
IMA-B 5<BraNa>;2020-02-12;6508.440537;0.17390316152;0.69252230915;1.7082950595
IMA-B 5<BraNa>;2020-02-13;6511.557459;0.047890458336;0.849888624;1.6823817863
IMA-B 5<BraNa>;2020-02-14;6527.843043;0.25010274585;0.96614274498;1.7507713822
IMA-B 5<BraNa>;2020-02-17;6526.661944;-0.018093250583;0.72073829961;1.7348470511
IMA-B 5<BraNa>;2020-02-18;6524.522453;-0.032780784659;0.68772125123;1.7206229475
IMA-B 5<BraNa>;2020-02-19;6536.594993;0.18503331212;0.87402707686;1.7372022104
IMA-B 5<BraNa>;2020-02-20;6537.089666;0.0075677473433;0.93739780459;1.7137912863
IMA-B 5<BraNa>;2020-02-21;6534.673705;-0.036957746124;0.94051090491;1.7027742599
IMA-B 5<BraNa>;2020-02-26;6523.856392;-0.16553715577;0.52259189524;1.7741362699
IMA-B 5<BraNa>;2020-02-27;6530.092009;0.095581763708;0.57688549987;1.7528961692
IMA-B 5<BraNa>;2020-02-28;6532.888771;0.042828829828;0.63686549802;1.7261236746
IMA-B 5<BraNa>;2020-03-02;6563.266093;0.46499065065;1.1099809157;2.0529928254
IMA-B 5<BraNa>;2020-03-03;6577.085095;0.21055068937;1.2573111766;2.0702962049
IMA-B 5<BraNa>;2020-03-04;6585.961057;0.13495282292;1.3515323219;2.0527714181
IMA-B 5<BraNa>;2020-03-05;6571.282671;-0.22287386573;1.0643901776;2.1554187664
IMA-B 5<BraNa>;2020-03-06;6568.158431;-0.047543838173;1.1992932012;2.1390489286
IMA-B 5<BraNa>;2020-03-09;6529.156968;-0.59379601471;0.69255336348;2.7457132202
IMA-B 5<BraNa>;2020-03-10;6539.703431;0.16152870976;0.77667325641;2.7239359366
IMA-B 5<BraNa>;2020-03-11;6489.593325;-0.76624431877;-0.11618150301;3.486060044
IMA-B 5<BraNa>;2020-03-12;6339.27535;-2.3162926777;-2.5991662064;7.3679394455
IMA-B 5<BraNa>;2020-03-13;6427.680954;1.3945695544;-1.2881174054;8.1663221552
IMA-B 5<BraNa>;2020-03-16;6453.025602;0.39430469842;-1.1461280626;8.1036556199
IMA-B 5<BraNa>;2020-03-17;6480.659861;0.42823724416;-0.70483324243;8.0550590883
IMA-B 5<BraNa>;2020-03-18;6329.224582;-2.3367262323;-2.9932898907;10.301407673
IMA-B 5<BraNa>;2020-03-19;6309.472731;-0.31207378952;-3.4746265027;10.185473076
IMA-B 5<BraNa>;2020-03-20;6291.200962;-0.28959264555;-3.7614399766;10.065824078
IMA-B 5<BraNa>;2020-03-23;6231.855536;-0.94330838192;-4.6340212636;10.254540556
IMA-B 5<BraNa>;2020-03-24;6277.542476;0.73311936922;-3.9348748018;10.294213997
IMA-B 5<BraNa>;2020-03-25;6329.79753;0.83241259144;-3.1352166036;10.382441383
IMA-B 5<BraNa>;2020-03-26;6358.270572;0.44982547806;-2.5381585684;10.294121278
IMA-B 5<BraNa>;2020-03-27;6372.982598;0.23138408214;-2.405929515;10.155341536
IMA-B 5<BraNa>;2020-03-30;6398.169202;0.39520905029;-2.0621745405;10.053611895
IMA-B 5<BraNa>;2020-03-31;6418.247525;0.31381356712;-1.754832357;9.9331787525
IMA-B 5<BraNa>;2020-04-01;6415.21249;-0.04728759659;-1.8012901355;9.7849435376
IMA-B 5<BraNa>;2020-04-02;6433.712857;0.28838276248;-1.9739141178;9.664068561
IMA-B 5<BraNa>;2020-04-03;6432.777405;-0.01453984687;-2.1940979616;9.5181319777
IMA-B 5<BraNa>;2020-04-06;6429.150198;-0.056386328561;-2.1163958583;9.3772494367
IMA-B 5<BraNa>;2020-04-07;6443.914529;0.22964669588;-1.8916093956;9.2528094071
IMA-B 5<BraNa>;2020-04-08;6457.636573;0.21294577909;-1.6826917188;9.1274029624
IMA-B 5<BraNa>;2020-04-09;6475.439117;0.27568203623;-0.82273793178;9.0138995326
IMA-B 5<BraNa>;2020-04-13;6485.893156;0.16144139117;0.90564859111;8.8842214358
IMA-B 5<BraNa>;2020-04-14;6502.292489;0.25284617877;1.1607846676;8.7702506693
IMA-B 5<BraNa>;2020-04-15;6507.068515;0.073451417484;1.2350886978;8.6383091181
IMA-B 5<BraNa>;2020-04-16;6513.871534;0.10454813837;0.9429054795;8.5097764237
IMA-B 5<BraNa>;2020-04-17;6520.343322;0.099353939913;0.61233673514;8.3828757802
IMA-B 5<BraNa>;2020-04-20;6541.162255;0.31929197539;3.9731888157;8.2921258667
IMA-B 5<BraNa>;2020-04-22;6550.623734;0.14464522719;4.1235810708;8.1720230505
IMA-B 5<BraNa>;2020-04-23;6527.518108;-0.35272406003;4.7443746136;8.1201021503
IMA-B 5<BraNa>;2020-04-24;6429.561846;-1.5006662621;2.4216382539;9.0519941516
IMA-B 5<BraNa>;2020-04-27;6400.666342;-0.44941637852;0.43439227356;9.0092008413
IMA-B 5<BraNa>;2020-04-28;6442.336399;0.6510268584;1.0882471423;9.0389012153
IMA-B 5<BraNa>;2020-04-29;6447.470573;0.079694286069;1.1688086992;8.904005802
IMA-B 5<BraNa>;2020-04-30;6449.579515;0.032709602601;0.48817048391;8.7686485758
IMA-B 5<BraNa>;2020-05-04;6453.440023;0.059856739244;0.32120834749;8.6357938688
IMA-B 5<BraNa>;2020-05-05;6458.843496;0.083730118968;0.40520741441;8.5062016819
IMA-B 5<BraNa>;2020-05-06;6460.767243;0.029784697472;0.49177642504;8.3774598973
IMA-B 5<BraNa>;2020-05-07;6462.433934;0.025797106537;0.28739370955;8.2513642775
IMA-B 5<BraNa>;2020-05-08;6480.119096;0.2736610104;0.34815404597;8.1547610505
IMA-B 5<BraNa>;2020-05-11;6487.961482;0.121022251;0.19338248385;8.0354695013
IMA-B 5<BraNa>;2020-05-12;6470.3065;-0.27211909392;-0.079262840791;7.9567700773
IMA-B 5<BraNa>;2020-05-13;6461.958933;-0.129013471;-0.36901969279;7.8476697134
IMA-B 5<BraNa>;2020-05-14;6472.366359;0.16105682662;-0.4602396777;7.7379557419
IMA-B 5<BraNa>;2020-05-15;6487.471811;0.23338376031;-0.30116025309;7.6410612744
IMA-B 5<BraNa>;2020-05-18;6505.30995;0.27496287494;-0.23056104956;7.5567162599
IMA-B 5<BraNa>;2020-05-19;6513.077731;0.11940677777;-0.11142957728;7.4469418767
IMA-B 5<BraNa>;2020-05-20;6524.999408;0.18304214227;-0.24709442096;7.346599707
IMA-B 5<BraNa>;2020-05-21;6537.871146;0.1972680333;-0.050313825977;7.2501380849
IMA-B 5<BraNa>;2020-05-22;6537.022016;-0.012987866921;-0.20764004394;7.1416559571
IMA-B 5<BraNa>;2020-05-25;6571.113193;0.52150928841;2.2015706572;7.161078325
IMA-B 5<BraNa>;2020-05-26;6567.020669;-0.062280528073;2.1379189793;7.057455568
IMA-B 5<BraNa>;2020-05-27;6573.806296;0.10332885103;2.7050301445;6.9537523101
IMA-B 5<BraNa>;2020-05-28;6581.954206;0.12394508794;2.1671921233;6.8535770372
IMA-B 5<BraNa>;2020-05-29;6586.336098;0.066574331322;2.153798508;6.7507023883
IMA-B 5<BraNa>;2020-06-01;6585.093247;-0.018870142412;2.1011250683;6.6505576611
IMA-B 5<BraNa>;2020-06-02;6598.791343;0.20801673563;2.3135124957;6.5675794855
IMA-B 5<BraNa>;2020-06-03;6606.449336;0.11605144936;2.43224881;6.4733985434
IMA-B 5<BraNa>;2020-06-04;6607.739789;0.019533230807;2.390969242;6.3759913581
IMA-B 5<BraNa>;2020-06-05;6616.517202;0.13283533062;2.4412064806;6.2855194176
IMA-B 5<BraNa>;2020-06-08;6611.478;-0.076160944536;2.027106324;6.1976156567
IMA-B 5<BraNa>;2020-06-09;6601.292999;-0.15405028953;1.8699332713;6.1251795948
IMA-B 5<BraNa>;2020-06-10;6608.735984;0.11275041124;1.9847920399;6.0368051305
IMA-B 5<BraNa>;2020-06-12;6608.766189;0.00045704655349;2.1399247315;5.9463409762
IMA-B 5<BraNa>;2020-06-15;6607.904823;-0.013033688537;1.8563936077;5.8576375661
